customer_id,loan_id,ACC_CREATION_DATETIME,APPLICATION_DATETIME,LOAN_ORIGINATION_DATETIME,max_days_late,target,account_to_application_days,n_sf_apps,first_app_date,last_app_date,n_bnpl_apps,n_bnpl_approved_apps,first_bnpl_app_date,last_bnpl_app_date,n_inquiries_l3m,n_inquiries_l6m,antiquity_account,last_app_date_to_application_days,first_app_date_to_application_days,last_bnpl_app_date_to_application_days,first_bnpl_app_date_to_application_days,first_app_date_to_last_app_date_days,first_bnpl_app_date_to_last_bnpl_app_date_days,vintage
11068,6193,2022-11-18 19:30:47.000,2022-12-14 08:00:00.000,2022-12-29 11:22:30.000,0,0,25,1.0,2022-11-18 00:00:00.000,2022-11-18 00:00:00.000,1.0,0.0,2022-11-20 23:19:42.143,2022-11-20 23:19:42.143,35.0,35.0,25,26.0,26.0,23.0,23.0,0.0,0.0,2022-12
4858,6194,2022-04-13 18:36:37.000,2022-12-14 08:00:00.000,2022-12-16 13:42:23.000,2,0,244,2.0,2022-04-14 00:00:00.000,2022-07-14 00:00:00.000,,,,,0.0,0.0,244,153.0,244.0,,,91.0,,2022-12
8647,6195,2022-09-01 16:40:44.000,2022-12-14 08:00:00.000,2023-01-07 14:40:13.000,1,0,103,,,,1.0,0.0,2022-09-01 21:55:00.497,2022-09-01 21:55:00.497,,,103,,,103.0,103.0,,0.0,2023-1
6346,6196,2022-06-21 12:07:21.000,2022-12-14 08:00:00.000,2022-12-16 18:42:12.000,1,0,175,1.0,2022-06-23 00:00:00.000,2022-06-23 00:00:00.000,1.0,0.0,2022-06-23 19:48:53.851,2022-06-23 19:48:53.851,0.0,16.0,175,174.0,174.0,173.0,173.0,0.0,0.0,2022-12
9952,6197,2022-10-13 19:51:30.000,2022-12-14 08:00:00.000,2022-12-22 19:12:16.000,0,0,61,1.0,2022-10-13 00:00:00.000,2022-10-13 00:00:00.000,1.0,0.0,2022-10-14 01:14:12.604,2022-10-14 01:14:12.604,33.0,33.0,61,62.0,62.0,61.0,61.0,0.0,0.0,2022-12
11662,6198,2022-12-04 14:15:03.000,2022-12-14 08:00:00.000,2022-12-21 21:30:22.000,8,0,9,1.0,2022-12-04 00:00:00.000,2022-12-04 00:00:00.000,1.0,0.0,2022-12-04 19:16:13.381,2022-12-04 19:16:13.381,20.0,20.0,9,10.0,10.0,9.0,9.0,0.0,0.0,2022-12
11851,6199,2022-12-12 18:21:57.000,2022-12-14 08:00:00.000,2023-01-26 21:21:43.000,13,0,1,1.0,2022-12-12 00:00:00.000,2022-12-12 00:00:00.000,1.0,0.0,2022-12-12 23:48:44.943,2022-12-12 23:48:44.943,32.0,32.0,1,2.0,2.0,1.0,1.0,0.0,0.0,2023-1
3474,6200,2022-02-14 10:04:56.000,2022-12-15 08:00:00.000,2023-01-02 10:23:12.000,42,1,303,2.0,2022-03-22 00:00:00.000,2022-06-10 00:00:00.000,,,,,0.0,0.0,303,188.0,268.0,,,80.0,,2023-1
244,6201,2021-03-30 14:50:44.000,2022-12-15 08:00:00.000,2022-12-22 18:19:09.000,56,1,624,,,,1.0,1.0,2022-01-07 01:09:51.491,2022-01-07 01:09:51.491,0.0,0.0,624,,,342.0,342.0,,0.0,2022-12
9845,6203,2022-10-09 17:30:53.000,2022-12-15 08:00:00.000,2023-01-05 21:20:32.000,2,0,66,1.0,2022-10-09 00:00:00.000,2022-10-09 00:00:00.000,1.0,0.0,2022-10-09 22:31:50.977,2022-10-09 22:31:50.977,14.0,14.0,66,67.0,67.0,66.0,66.0,0.0,0.0,2023-1
902,6204,2021-07-17 02:14:42.000,2022-12-15 08:00:00.000,2023-01-17 16:46:55.000,1,0,516,9.0,2022-02-08 00:00:00.000,2022-02-08 00:00:00.000,1.0,0.0,2022-03-26 06:14:34.030,2022-03-26 06:14:34.030,0.0,0.0,516,310.0,310.0,264.0,264.0,0.0,0.0,2023-1
4702,6205,2022-04-07 21:26:29.000,2022-12-15 08:00:00.000,2023-01-10 13:56:59.000,0,0,251,1.0,2022-08-16 00:00:00.000,2022-08-16 00:00:00.000,1.0,0.0,2022-04-08 02:33:58.070,2022-04-08 02:33:58.070,0.0,0.0,251,121.0,121.0,251.0,251.0,0.0,0.0,2023-1
8666,6207,2022-09-02 00:14:25.000,2022-12-15 08:00:00.000,2022-12-18 13:42:30.000,70,1,104,1.0,2022-09-05 00:00:00.000,2022-09-05 00:00:00.000,1.0,1.0,2022-09-02 05:16:54.924,2022-09-02 05:16:54.924,0.0,37.0,104,101.0,101.0,104.0,104.0,0.0,0.0,2022-12
10888,6208,2022-11-14 02:34:27.000,2022-12-15 08:00:00.000,2023-02-16 11:45:16.000,0,0,31,1.0,2022-11-14 00:00:00.000,2022-11-14 00:00:00.000,1.0,0.0,2022-11-15 18:16:29.257,2022-11-15 18:16:29.257,39.0,39.0,31,31.0,31.0,29.0,29.0,0.0,0.0,2023-2
10145,6209,2022-10-20 15:01:21.000,2022-12-15 08:00:00.000,2023-01-03 19:30:28.000,27,0,55,1.0,2022-10-20 00:00:00.000,2022-10-20 00:00:00.000,1.0,0.0,2022-10-20 20:07:35.400,2022-10-20 20:07:35.400,21.0,21.0,55,56.0,56.0,55.0,55.0,0.0,0.0,2023-1
6305,6210,2022-06-20 07:50:29.000,2022-12-15 08:00:00.000,2022-12-29 11:21:16.000,28,0,178,1.0,2022-06-20 00:00:00.000,2022-06-20 00:00:00.000,1.0,0.0,2022-09-07 18:45:15.441,2022-09-07 18:45:15.441,0.0,96.0,178,178.0,178.0,98.0,98.0,0.0,0.0,2022-12
888,6211,2021-07-13 20:47:51.000,2022-12-15 08:00:00.000,2023-01-07 14:46:18.000,63,1,519,5.0,2021-09-20 00:00:00.000,2022-08-24 00:00:00.000,1.0,0.0,2022-05-02 19:29:38.334,2022-05-02 19:29:38.334,0.0,0.0,519,113.0,451.0,226.0,226.0,338.0,0.0,2023-1
11595,6212,2022-12-01 13:49:07.000,2022-12-15 08:00:00.000,2023-02-16 11:25:50.000,0,0,13,,,,1.0,0.0,2022-12-01 18:50:41.962,2022-12-01 18:50:41.962,16.0,16.0,13,,,13.0,13.0,,0.0,2023-2
9714,6213,2022-10-04 09:32:35.000,2022-12-15 08:00:00.000,2023-02-15 18:02:20.000,0,0,71,1.0,2022-10-04 00:00:00.000,2022-10-04 00:00:00.000,1.0,0.0,2022-10-04 14:38:10.591,2022-10-04 14:38:10.591,66.0,66.0,71,72.0,72.0,71.0,71.0,0.0,0.0,2023-2
8331,6214,2022-08-20 15:30:20.000,2022-12-15 08:00:00.000,2023-04-12 11:21:58.000,0,0,116,1.0,2022-08-20 00:00:00.000,2022-08-20 00:00:00.000,1.0,0.0,2022-08-20 20:36:08.726,2022-08-20 20:36:08.726,0.0,16.0,116,117.0,117.0,116.0,116.0,0.0,0.0,2023-4
4714,6215,2022-04-08 14:04:48.000,2022-12-15 08:00:00.000,2022-12-29 11:55:22.000,1,0,250,1.0,2022-04-13 00:00:00.000,2022-04-13 00:00:00.000,1.0,0.0,2022-04-13 21:28:35.706,2022-04-13 21:28:35.706,0.0,0.0,250,246.0,246.0,245.0,245.0,0.0,0.0,2022-12
7744,6218,2022-08-02 19:43:24.000,2022-12-15 08:00:00.000,2023-03-10 15:36:59.000,70,1,134,1.0,2022-08-02 00:00:00.000,2022-08-02 00:00:00.000,1.0,0.0,2022-08-03 04:00:45.572,2022-08-03 04:00:45.572,,,134,135.0,135.0,134.0,134.0,0.0,0.0,2023-3
1954,6219,2021-10-06 20:56:18.000,2022-12-15 08:00:00.000,2022-12-22 23:12:48.000,62,1,434,1.0,2022-03-31 00:00:00.000,2022-03-31 00:00:00.000,1.0,0.0,2022-04-06 16:15:56.737,2022-04-06 16:15:56.737,0.0,0.0,434,259.0,259.0,252.0,252.0,0.0,0.0,2022-12
919,6220,2021-07-18 20:20:32.000,2022-12-15 08:00:00.000,2022-12-23 14:25:21.000,21,0,514,1.0,2022-08-14 00:00:00.000,2022-08-14 00:00:00.000,,,,,0.0,32.0,514,123.0,123.0,,,0.0,,2022-12
9831,6221,2022-10-09 13:00:56.000,2022-12-15 08:00:00.000,2023-02-10 16:11:58.000,0,0,66,1.0,2022-10-09 00:00:00.000,2022-10-09 00:00:00.000,1.0,0.0,2022-10-09 18:15:19.179,2022-10-09 18:15:19.179,55.0,55.0,66,67.0,67.0,66.0,66.0,0.0,0.0,2023-2
1744,6222,2021-09-23 11:53:22.000,2022-12-15 08:00:00.000,2023-01-02 23:14:15.000,0,0,447,2.0,2021-09-23 00:00:00.000,2022-11-06 00:00:00.000,1.0,0.0,2022-03-13 23:28:52.022,2022-03-13 23:28:52.022,0.0,0.0,447,39.0,448.0,276.0,276.0,409.0,0.0,2023-1
11210,6223,2022-11-21 05:55:16.000,2022-12-15 08:00:00.000,2023-01-03 13:56:32.000,0,0,24,1.0,2022-11-21 00:00:00.000,2022-11-21 00:00:00.000,1.0,0.0,2022-11-21 10:56:11.023,2022-11-21 10:56:11.023,170.0,170.0,24,24.0,24.0,23.0,23.0,0.0,0.0,2023-1
9793,6224,2022-10-07 20:41:38.000,2022-12-15 08:00:00.000,2023-02-13 16:21:58.000,1,0,68,1.0,2022-10-07 00:00:00.000,2022-10-07 00:00:00.000,1.0,0.0,2022-10-08 01:48:02.454,2022-10-08 01:48:02.454,11.0,11.0,68,69.0,69.0,68.0,68.0,0.0,0.0,2023-2
10463,6225,2022-10-31 23:22:46.000,2022-12-15 08:00:00.000,2023-01-26 11:59:53.000,11,0,44,1.0,2022-10-31 00:00:00.000,2022-10-31 00:00:00.000,,,,,49.0,49.0,44,45.0,45.0,,,0.0,,2023-1
10511,6227,2022-11-03 16:14:40.000,2022-12-15 08:00:00.000,2022-12-22 20:44:39.000,11,0,41,1.0,2022-11-09 00:00:00.000,2022-11-09 00:00:00.000,1.0,1.0,2022-11-03 21:20:38.865,2022-11-03 21:20:38.865,3.0,3.0,41,36.0,36.0,41.0,41.0,0.0,0.0,2022-12
8633,6228,2022-09-01 12:38:18.000,2022-12-15 08:00:00.000,2023-04-03 17:20:33.000,3,0,104,1.0,2022-09-01 00:00:00.000,2022-09-01 00:00:00.000,1.0,0.0,2022-09-15 19:45:57.297,2022-09-15 19:45:57.297,0.0,46.0,104,105.0,105.0,90.0,90.0,0.0,0.0,2023-4
11672,6229,2022-12-04 18:55:31.000,2022-12-15 08:00:00.000,2022-12-30 21:05:14.000,0,0,10,1.0,2022-12-04 00:00:00.000,2022-12-04 00:00:00.000,1.0,0.0,2022-12-05 00:05:32.337,2022-12-05 00:05:32.337,35.0,35.0,10,11.0,11.0,10.0,10.0,0.0,0.0,2022-12
11423,6231,2022-11-25 18:58:02.000,2022-12-15 08:00:00.000,2023-01-27 18:42:34.000,5,0,19,1.0,2022-11-25 00:00:00.000,2022-11-25 00:00:00.000,1.0,0.0,2022-11-25 23:59:07.931,2022-11-25 23:59:07.931,30.0,30.0,19,20.0,20.0,19.0,19.0,0.0,0.0,2023-1
6622,6233,2022-06-28 22:45:53.000,2022-12-15 08:00:00.000,2023-02-04 12:27:39.000,0,0,169,1.0,2022-11-18 00:00:00.000,2022-11-18 00:00:00.000,1.0,0.0,2022-12-03 02:19:22.634,2022-12-03 02:19:22.634,13.0,13.0,169,27.0,27.0,12.0,12.0,0.0,0.0,2023-2
6302,6234,2022-06-19 22:14:45.000,2022-12-15 08:00:00.000,2023-02-02 14:21:33.000,42,1,178,1.0,2022-11-10 00:00:00.000,2022-11-10 00:00:00.000,1.0,0.0,2022-08-05 01:55:27.208,2022-08-05 01:55:27.208,0.0,31.0,178,35.0,35.0,132.0,132.0,0.0,0.0,2023-2
9085,6236,2022-09-16 12:49:37.000,2022-12-15 08:00:00.000,2022-12-29 12:15:24.000,0,0,89,1.0,2022-09-16 00:00:00.000,2022-09-16 00:00:00.000,1.0,0.0,2022-09-16 17:58:43.976,2022-09-16 17:58:43.976,10.0,10.0,89,90.0,90.0,89.0,89.0,0.0,0.0,2022-12
7629,6237,2022-07-30 18:43:14.000,2022-12-15 08:00:00.000,2022-12-20 19:01:35.000,48,1,137,1.0,2022-08-01 00:00:00.000,2022-08-01 00:00:00.000,1.0,0.0,2022-07-30 23:47:07.641,2022-07-30 23:47:07.641,0.0,28.0,137,136.0,136.0,137.0,137.0,0.0,0.0,2022-12
8565,6238,2022-08-29 22:47:19.000,2022-12-15 08:00:00.000,2022-12-29 11:20:49.000,21,0,107,1.0,2022-08-29 00:00:00.000,2022-08-29 00:00:00.000,1.0,1.0,2022-09-07 03:36:16.164,2022-09-07 03:36:16.164,0.0,29.0,107,108.0,108.0,99.0,99.0,0.0,0.0,2022-12
11805,6239,2022-12-10 18:32:56.000,2022-12-15 08:00:00.000,2023-03-20 17:20:13.000,4,0,4,1.0,2022-12-10 00:00:00.000,2022-12-10 00:00:00.000,1.0,0.0,2022-12-10 23:33:29.226,2022-12-10 23:33:29.226,11.0,11.0,4,5.0,5.0,4.0,4.0,0.0,0.0,2023-3
11127,6240,2022-11-19 21:28:11.000,2022-12-15 08:00:00.000,2023-01-18 07:12:49.000,70,1,25,1.0,2022-11-19 00:00:00.000,2022-11-19 00:00:00.000,1.0,0.0,2022-11-20 03:00:25.954,2022-11-20 03:00:25.954,45.0,45.0,25,26.0,26.0,25.0,25.0,0.0,0.0,2023-1
10877,6241,2022-11-13 19:10:16.000,2022-12-15 08:00:00.000,2022-12-29 11:22:22.000,0,0,31,1.0,2022-11-13 00:00:00.000,2022-11-13 00:00:00.000,1.0,0.0,2022-11-14 00:12:06.084,2022-11-14 00:12:06.084,38.0,38.0,31,32.0,32.0,31.0,31.0,0.0,0.0,2022-12
10520,6243,2022-11-03 20:31:38.000,2022-12-15 08:00:00.000,2023-03-31 20:31:07.000,0,0,41,1.0,2022-11-03 00:00:00.000,2022-11-03 00:00:00.000,1.0,0.0,2022-11-08 18:29:58.133,2022-11-08 18:29:58.133,23.0,23.0,41,42.0,42.0,36.0,36.0,0.0,0.0,2023-3
9821,6245,2022-10-08 22:10:07.000,2022-12-15 08:00:00.000,2023-01-19 13:09:15.000,6,0,67,1.0,2022-10-08 00:00:00.000,2022-10-08 00:00:00.000,1.0,0.0,2022-10-09 03:12:38.509,2022-10-09 03:12:38.509,25.0,25.0,67,68.0,68.0,67.0,67.0,0.0,0.0,2023-1
11191,6246,2022-11-20 20:21:21.000,2022-12-15 08:00:00.000,2023-02-02 09:39:09.000,2,0,24,1.0,2022-11-20 00:00:00.000,2022-11-20 00:00:00.000,1.0,0.0,2022-11-21 01:36:10.815,2022-11-21 01:36:10.815,36.0,36.0,24,25.0,25.0,24.0,24.0,0.0,0.0,2023-2
7825,6247,2022-08-05 16:13:15.000,2022-12-15 08:00:00.000,2023-01-30 18:47:12.000,70,1,131,1.0,2022-11-21 00:00:00.000,2022-11-21 00:00:00.000,1.0,0.0,2022-08-05 21:17:39.136,2022-08-05 21:17:39.136,0.0,10.0,131,24.0,24.0,131.0,131.0,0.0,0.0,2023-1
11494,6248,2022-11-27 23:37:16.000,2022-12-15 08:00:00.000,2022-12-30 19:42:11.000,7,0,17,1.0,2022-11-27 00:00:00.000,2022-11-27 00:00:00.000,1.0,0.0,2022-11-28 04:39:09.508,2022-11-28 04:39:09.508,22.0,22.0,17,18.0,18.0,17.0,17.0,0.0,0.0,2022-12
10641,6250,2022-11-07 11:38:46.000,2022-12-15 08:00:00.000,2023-03-25 18:59:28.000,70,1,37,1.0,2022-12-07 00:00:00.000,2022-12-07 00:00:00.000,1.0,0.0,2022-12-08 00:26:18.557,2022-12-08 00:26:18.557,16.0,16.0,37,8.0,8.0,7.0,7.0,0.0,0.0,2023-3
10344,6252,2022-10-26 15:08:36.000,2022-12-15 08:00:00.000,2022-12-20 17:30:08.000,2,0,49,1.0,2022-12-10 00:00:00.000,2022-12-10 00:00:00.000,1.0,1.0,2022-10-26 20:24:06.859,2022-10-26 20:24:06.859,22.0,22.0,49,5.0,5.0,49.0,49.0,0.0,0.0,2022-12
8114,6254,2022-08-14 15:46:34.000,2022-12-15 08:00:00.000,2022-12-20 21:22:47.000,33,0,122,1.0,2022-08-14 00:00:00.000,2022-08-14 00:00:00.000,1.0,0.0,2022-08-14 20:48:56.972,2022-08-14 20:48:56.972,0.0,22.0,122,123.0,123.0,122.0,122.0,0.0,0.0,2022-12
10267,6255,2022-10-24 07:26:41.000,2022-12-15 08:00:00.000,2022-12-22 21:15:13.000,0,0,52,1.0,2022-10-24 00:00:00.000,2022-10-24 00:00:00.000,,,,,31.0,31.0,52,52.0,52.0,,,0.0,,2022-12
8600,6257,2022-08-31 10:03:13.000,2022-12-15 08:00:00.000,2023-04-14 18:31:59.000,0,0,105,1.0,2022-08-31 00:00:00.000,2022-08-31 00:00:00.000,1.0,0.0,2022-08-31 15:08:35.808,2022-08-31 15:08:35.808,0.0,12.0,105,106.0,106.0,105.0,105.0,0.0,0.0,2023-4
10270,6258,2022-10-24 11:54:32.000,2022-12-15 08:00:00.000,2023-01-14 17:34:55.000,1,0,51,1.0,2022-10-24 00:00:00.000,2022-10-24 00:00:00.000,1.0,0.0,2022-10-24 16:57:23.753,2022-10-24 16:57:23.753,40.0,40.0,51,52.0,52.0,51.0,51.0,0.0,0.0,2023-1
10707,6259,2022-11-09 16:03:52.000,2022-12-15 08:00:00.000,2023-01-13 11:16:23.000,2,0,35,1.0,2022-11-09 00:00:00.000,2022-11-09 00:00:00.000,1.0,0.0,2022-11-09 21:12:04.237,2022-11-09 21:12:04.237,84.0,84.0,35,36.0,36.0,35.0,35.0,0.0,0.0,2023-1
1833,6260,2021-09-28 20:27:09.000,2022-12-15 08:00:00.000,2023-02-03 15:35:09.000,23,0,442,3.0,2021-09-28 00:00:00.000,2022-12-08 00:00:00.000,1.0,0.0,2022-12-06 18:04:54.887,2022-12-06 18:04:54.887,0.0,0.0,442,7.0,443.0,8.0,8.0,436.0,0.0,2023-2
2856,6261,2022-01-04 14:14:16.000,2022-12-15 08:00:00.000,2022-12-23 17:30:40.000,0,0,344,1.0,2022-11-28 00:00:00.000,2022-11-28 00:00:00.000,1.0,0.0,2022-09-28 00:43:06.891,2022-09-28 00:43:06.891,14.0,14.0,344,17.0,17.0,78.0,78.0,0.0,0.0,2022-12
1438,6262,2021-09-07 11:20:45.000,2022-12-15 08:00:00.000,2023-03-10 09:35:06.000,49,1,463,4.0,2021-09-13 00:00:00.000,2021-09-13 00:00:00.000,1.0,0.0,2022-11-25 20:21:10.340,2022-11-25 20:21:10.340,0.0,0.0,463,458.0,458.0,19.0,19.0,0.0,0.0,2023-3
10187,6263,2022-10-22 03:46:23.000,2022-12-15 08:00:00.000,2023-03-07 20:25:38.000,22,0,54,1.0,2022-10-22 00:00:00.000,2022-10-22 00:00:00.000,,,,,47.0,47.0,54,54.0,54.0,,,0.0,,2023-3
4157,6264,2022-03-16 16:05:51.000,2022-12-15 08:00:00.000,2023-01-07 11:14:52.000,0,0,273,1.0,2022-10-27 00:00:00.000,2022-10-27 00:00:00.000,1.0,1.0,2022-10-17 21:01:07.888,2022-10-17 21:01:07.888,39.0,39.0,273,49.0,49.0,58.0,58.0,0.0,0.0,2023-1
10639,6266,2022-11-07 11:26:31.000,2022-12-15 08:00:00.000,2023-04-27 16:00:37.000,56,1,37,1.0,2022-11-07 00:00:00.000,2022-11-07 00:00:00.000,1.0,0.0,2022-11-07 18:52:52.534,2022-11-07 18:52:52.534,57.0,57.0,37,38.0,38.0,37.0,37.0,0.0,0.0,2023-4
11824,6267,2022-12-11 17:48:31.000,2022-12-15 08:00:00.000,2023-01-09 21:00:49.000,34,1,3,1.0,2022-12-11 00:00:00.000,2022-12-11 00:00:00.000,1.0,0.0,2022-12-11 23:09:35.903,2022-12-11 23:09:35.903,14.0,14.0,3,4.0,4.0,3.0,3.0,0.0,0.0,2023-1
4259,6268,2022-03-21 14:46:36.000,2022-12-15 08:00:00.000,2023-01-12 19:34:48.000,69,1,268,,,,,,,,0.0,0.0,268,,,,,,,2023-1
8053,6269,2022-08-12 23:31:33.000,2022-12-15 08:00:00.000,2022-12-21 19:49:00.000,0,0,124,1.0,2022-08-29 00:00:00.000,2022-08-29 00:00:00.000,1.0,0.0,2022-08-13 04:37:38.678,2022-08-13 04:37:38.678,0.0,19.0,124,108.0,108.0,124.0,124.0,0.0,0.0,2022-12
10419,6270,2022-10-29 19:03:06.000,2022-12-15 08:00:00.000,2023-01-18 17:21:06.000,56,1,46,1.0,2022-10-29 00:00:00.000,2022-10-29 00:00:00.000,1.0,0.0,2022-12-05 20:06:42.992,2022-12-05 20:06:42.992,14.0,14.0,46,47.0,47.0,9.0,9.0,0.0,0.0,2023-1
9936,6271,2022-10-13 14:23:58.000,2022-12-15 08:00:00.000,2023-02-25 17:42:09.000,2,0,62,1.0,2022-10-16 00:00:00.000,2022-10-16 00:00:00.000,1.0,0.0,2022-10-13 19:44:25.299,2022-10-13 19:44:25.299,7.0,7.0,62,60.0,60.0,62.0,62.0,0.0,0.0,2023-2
11616,6272,2022-12-02 07:52:55.000,2022-12-15 08:00:00.000,2022-12-23 07:26:03.000,21,0,13,1.0,2022-12-02 00:00:00.000,2022-12-02 00:00:00.000,1.0,0.0,2022-12-02 13:07:37.534,2022-12-02 13:07:37.534,43.0,43.0,13,13.0,13.0,12.0,12.0,0.0,0.0,2022-12
6968,6273,2022-07-10 16:58:48.000,2022-12-15 08:00:00.000,2023-01-10 17:05:38.000,3,0,157,1.0,2022-11-20 00:00:00.000,2022-11-20 00:00:00.000,1.0,0.0,2022-07-10 22:02:19.112,2022-07-10 22:02:19.112,0.0,9.0,157,25.0,25.0,157.0,157.0,0.0,0.0,2023-1
5471,6274,2022-05-10 11:06:24.000,2022-12-15 08:00:00.000,2022-12-31 15:13:46.000,0,0,218,,,,,,,,,,218,,,,,,,2022-12
1525,6275,2021-09-12 11:13:25.000,2022-12-15 08:00:00.000,2023-01-07 09:22:52.000,0,0,458,,,,,,,,,,458,,,,,,,2023-1
11152,6276,2022-11-20 13:34:47.000,2022-12-15 08:00:00.000,2022-12-29 14:42:43.000,3,0,24,1.0,2022-11-20 00:00:00.000,2022-11-20 00:00:00.000,1.0,0.0,2022-11-20 18:36:05.026,2022-11-20 18:36:05.026,44.0,44.0,24,25.0,25.0,24.0,24.0,0.0,0.0,2022-12
737,6277,2021-06-23 11:45:41.000,2022-12-15 08:00:00.000,2022-12-19 15:12:23.000,1,0,539,8.0,2021-06-23 00:00:00.000,2021-06-23 00:00:00.000,1.0,0.0,2022-10-13 12:14:41.139,2022-10-13 12:14:41.139,0.0,0.0,539,540.0,540.0,62.0,62.0,0.0,0.0,2022-12
11498,6279,2022-11-28 08:16:57.000,2022-12-15 08:00:00.000,2023-01-21 11:16:56.000,4,0,16,1.0,2022-11-28 00:00:00.000,2022-11-28 00:00:00.000,1.0,0.0,2022-11-30 16:48:17.129,2022-11-30 16:48:17.129,39.0,39.0,16,17.0,17.0,14.0,14.0,0.0,0.0,2023-1
4269,6280,2022-03-21 17:29:11.000,2022-12-15 08:00:00.000,2022-12-21 16:20:50.000,1,0,268,1.0,2022-11-15 00:00:00.000,2022-11-15 00:00:00.000,1.0,0.0,2022-03-21 22:54:32.460,2022-03-21 22:54:32.460,0.0,0.0,268,30.0,30.0,268.0,268.0,0.0,0.0,2022-12
5509,6281,2022-05-12 20:15:13.000,2022-12-15 08:00:00.000,2023-01-26 09:42:25.000,15,0,216,1.0,2022-08-10 00:00:00.000,2022-08-10 00:00:00.000,1.0,1.0,2022-05-13 01:22:14.034,2022-05-13 01:22:14.034,0.0,0.0,216,127.0,127.0,216.0,216.0,0.0,0.0,2023-1
5919,6283,2022-06-05 13:04:46.000,2022-12-15 08:00:00.000,2023-03-08 16:19:34.000,1,0,192,1.0,2022-06-16 00:00:00.000,2022-06-16 00:00:00.000,1.0,0.0,2022-06-16 21:49:29.241,2022-06-16 21:49:29.241,0.0,39.0,192,182.0,182.0,181.0,181.0,0.0,0.0,2023-3
4262,6284,2022-03-21 15:14:01.000,2022-12-15 08:00:00.000,2023-02-22 14:47:19.000,25,0,268,1.0,2022-11-17 00:00:00.000,2022-11-17 00:00:00.000,1.0,1.0,2022-11-14 16:22:40.002,2022-11-14 16:22:40.002,4.0,4.0,268,28.0,28.0,30.0,30.0,0.0,0.0,2023-2
8133,6287,2022-08-15 05:04:24.000,2022-12-15 08:00:00.000,2022-12-22 21:12:13.000,9,0,122,1.0,2022-08-15 00:00:00.000,2022-08-15 00:00:00.000,1.0,0.0,2022-08-19 08:05:30.188,2022-08-19 08:05:30.188,0.0,60.0,122,122.0,122.0,117.0,117.0,0.0,0.0,2022-12
11554,6288,2022-11-29 20:27:57.000,2022-12-15 08:00:00.000,2023-01-06 18:10:20.000,1,0,15,1.0,2022-11-29 00:00:00.000,2022-11-29 00:00:00.000,1.0,0.0,2022-11-30 01:31:19.357,2022-11-30 01:31:19.357,37.0,37.0,15,16.0,16.0,15.0,15.0,0.0,0.0,2023-1
1370,6289,2021-09-04 11:47:53.000,2022-12-15 08:00:00.000,2022-12-29 11:20:36.000,21,0,466,6.0,2022-01-13 00:00:00.000,2022-01-13 00:00:00.000,1.0,0.0,2022-03-24 14:29:34.845,2022-03-24 14:29:34.845,0.0,0.0,466,336.0,336.0,265.0,265.0,0.0,0.0,2022-12
8816,6290,2022-09-07 08:21:49.000,2022-12-15 08:00:00.000,2022-12-27 23:27:29.000,12,0,98,1.0,2022-09-07 00:00:00.000,2022-09-07 00:00:00.000,1.0,0.0,2022-09-08 02:35:25.172,2022-09-08 02:35:25.172,0.0,123.0,98,99.0,99.0,98.0,98.0,0.0,0.0,2022-12
10025,6292,2022-10-16 12:32:23.000,2022-12-15 08:00:00.000,2023-02-16 14:03:13.000,12,0,59,1.0,2022-10-16 00:00:00.000,2022-10-16 00:00:00.000,1.0,0.0,2022-10-16 17:37:49.627,2022-10-16 17:37:49.627,28.0,28.0,59,60.0,60.0,59.0,59.0,0.0,0.0,2023-2
4011,6294,2022-03-10 16:47:17.000,2022-12-15 08:00:00.000,2023-02-16 11:50:57.000,1,0,279,1.0,2022-12-10 00:00:00.000,2022-12-10 00:00:00.000,1.0,0.0,2022-03-26 20:24:49.524,2022-03-26 20:24:49.524,0.0,0.0,279,5.0,5.0,263.0,263.0,0.0,0.0,2023-2
2727,6295,2021-12-18 18:55:09.000,2022-12-15 08:00:00.000,2022-12-31 14:16:20.000,49,1,361,3.0,2022-03-23 00:00:00.000,2022-07-27 00:00:00.000,1.0,0.0,2022-03-23 03:50:41.907,2022-03-23 03:50:41.907,0.0,0.0,361,141.0,267.0,267.0,267.0,126.0,0.0,2022-12
11548,6296,2022-11-29 18:15:11.000,2022-12-15 08:00:00.000,2023-04-18 09:40:19.000,0,0,15,1.0,2022-11-29 00:00:00.000,2022-11-29 00:00:00.000,1.0,0.0,2022-11-29 23:16:10.761,2022-11-29 23:16:10.761,12.0,12.0,15,16.0,16.0,15.0,15.0,0.0,0.0,2023-4
1339,6297,2021-09-02 23:11:19.000,2022-12-15 08:00:00.000,2023-01-19 16:34:59.000,0,0,468,3.0,2022-01-21 00:00:00.000,2022-08-26 00:00:00.000,1.0,1.0,2022-08-26 15:12:29.103,2022-08-26 15:12:29.103,0.0,0.0,468,111.0,328.0,110.0,110.0,217.0,0.0,2023-1
11030,6298,2022-11-18 00:25:17.000,2022-12-15 08:00:00.000,2023-03-30 11:28:42.000,4,0,27,1.0,2022-11-17 00:00:00.000,2022-11-17 00:00:00.000,1.0,0.0,2022-11-18 17:39:35.521,2022-11-18 17:39:35.521,45.0,45.0,27,28.0,28.0,26.0,26.0,0.0,0.0,2023-3
